name,ID, time,latitude,longitude,value,units,range
First Responder Group Leader,leader_1,2020-05-19 14:15:29.589692Z,37.54374,-77.44838,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:29.589692Z,37.54042,-77.44223,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:30.589692Z,37.54375,-77.448375,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:30.589692Z,37.54042,-77.44222,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:31.589692Z,37.543715,-77.44838,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:31.589692Z,37.54043,-77.44223,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:32.589692Z,37.54372,-77.4484,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:32.589692Z,37.54042,-77.442225,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:33.589692Z,37.54375,-77.448405,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:33.589692Z,37.54043,-77.442225,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:34.589692Z,37.54376,-77.4484,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:34.589692Z,37.54042,-77.44224,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:35.589692Z,37.54375,-77.44842,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:35.589692Z,37.54042,-77.44222,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:36.589692Z,37.543765,-77.4484,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:36.589692Z,37.540425,-77.44223,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:37.589692Z,37.543795,-77.448405,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:37.589692Z,37.54044,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:38.589692Z,37.5438,-77.4484,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:38.589692Z,37.54043,-77.442225,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:39.589692Z,37.54381,-77.448395,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:39.589692Z,37.54042,-77.44222,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:40.589692Z,37.54383,-77.44839,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:40.589692Z,37.540435,-77.442225,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:41.589692Z,37.543815,-77.44838,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:41.589692Z,37.54044,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:42.589692Z,37.54378,-77.448395,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:42.589692Z,37.54044,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:43.589692Z,37.5438,-77.44839,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:43.589692Z,37.540425,-77.44222,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:44.589692Z,37.5438,-77.448395,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:44.589692Z,37.54042,-77.44222,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:45.589692Z,37.54381,-77.44839,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:45.589692Z,37.540425,-77.442225,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:46.589692Z,37.543775,-77.4484,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:46.589692Z,37.540435,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:47.589692Z,37.543765,-77.44839,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:47.589692Z,37.54043,-77.44222,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:48.589692Z,37.54374,-77.448385,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:48.589692Z,37.54043,-77.44224,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:49.589692Z,37.543735,-77.4484,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:49.589692Z,37.540435,-77.442235,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:50.589692Z,37.54373,-77.448385,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:50.589692Z,37.540435,-77.442225,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:51.589692Z,37.543715,-77.44839,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:51.589692Z,37.54042,-77.442225,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:52.589692Z,37.54371,-77.44839,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:52.589692Z,37.54044,-77.44224,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:53.589692Z,37.54369,-77.4484,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:53.589692Z,37.540435,-77.44222,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:54.589692Z,37.543705,-77.4484,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:54.589692Z,37.540435,-77.44222,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:55.589692Z,37.543695,-77.4484,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:55.589692Z,37.54043,-77.442235,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:56.589692Z,37.54371,-77.44839,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:56.589692Z,37.54043,-77.44224,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:57.589692Z,37.54368,-77.448385,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:57.589692Z,37.540425,-77.44224,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:58.589692Z,37.543705,-77.4484,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:58.589692Z,37.540435,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:15:59.589692Z,37.54373,-77.448395,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:15:59.589692Z,37.54043,-77.442235,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:00.589692Z,37.543695,-77.44839,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:00.589692Z,37.540435,-77.442235,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:01.589692Z,37.54371,-77.44839,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:01.589692Z,37.54042,-77.44224,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:02.589692Z,37.54372,-77.448375,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:02.589692Z,37.540435,-77.44222,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:03.589692Z,37.54371,-77.448385,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:03.589692Z,37.54043,-77.442235,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:04.589692Z,37.54374,-77.448375,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:04.589692Z,37.540425,-77.44224,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:05.589692Z,37.543715,-77.44837,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:05.589692Z,37.540435,-77.44224,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:06.589692Z,37.543695,-77.448375,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:06.589692Z,37.540425,-77.442235,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:07.589692Z,37.543695,-77.448365,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:07.589692Z,37.540435,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:08.589692Z,37.543685,-77.448365,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:08.589692Z,37.54042,-77.44222,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:09.589692Z,37.5437,-77.44835,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:09.589692Z,37.54043,-77.442225,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:10.589692Z,37.54368,-77.448345,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:10.589692Z,37.540435,-77.44222,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:11.589692Z,37.54369,-77.448355,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:11.589692Z,37.54043,-77.44223,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:12.589692Z,37.543695,-77.448355,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:12.589692Z,37.54042,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:13.589692Z,37.54369,-77.44835,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:13.589692Z,37.54042,-77.442225,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:14.589692Z,37.543705,-77.44835,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:14.589692Z,37.540435,-77.442225,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:15.589692Z,37.54373,-77.448355,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:15.589692Z,37.540435,-77.44222,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:16.589692Z,37.543715,-77.44838,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:16.589692Z,37.540435,-77.44223,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:17.589692Z,37.543715,-77.44837,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:17.589692Z,37.54044,-77.44222,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:18.589692Z,37.5437,-77.448385,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:18.589692Z,37.540425,-77.442235,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:19.589692Z,37.543705,-77.448385,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:19.589692Z,37.54043,-77.44223,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:20.589692Z,37.543715,-77.4484,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:20.589692Z,37.540425,-77.44222,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:21.589692Z,37.543735,-77.44838,"I see 8 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:21.589692Z,37.540435,-77.44224,"I see 9 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:22.589692Z,37.54374,-77.44838,"I see 11 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:22.589692Z,37.540425,-77.44223,"I see 10 people, Over",text,MEDIUM
First Responder Group Leader,leader_1,2020-05-19 14:16:23.589692Z,37.54376,-77.44839,"I see 12 people, Over",text,MEDIUM
First Responder Group Leader,leader_2,2020-05-19 14:16:23.589692Z,37.540435,-77.442235,"I see 8 people, Over",text,MEDIUM
