type, ID, time, latitude, longitude,value,units,,range
First Responder Heart Rate,first_responder_15,2020-05-19 14:08:03.589692Z,37.528038,-77.412969,83,beats per minute,,LOW
First Responder Heart Rate,first_responder_16,2020-05-19 14:08:03.589692Z,37.53647,-77.41421,82,beats per minute,,LOW
First Responder Heart Rate,first_responder_17,2020-05-19 14:08:03.589692Z,37.541073,-77.421365,104,beats per minute,,HIGH
First Responder Heart Rate,first_responder_18,2020-05-19 14:08:03.589692Z,37.543959,-77.431755,112,beats per minute,,HIGH
First Responder Heart Rate,first_responder_19,2020-05-19 14:08:03.589692Z,37.518317,-77.43094,87,beats per minute,,LOW
First Responder Heart Rate,first_responder_20,2020-05-19 14:08:03.589692Z,37.51707,-77.4399,105,beats per minute,,HIGH
First Responder Heart Rate,first_responder_1,2020-05-19 14:08:04.589692Z,37.54439,-77.44851,119,beats per minute,,HIGH
First Responder Heart Rate,first_responder_2,2020-05-19 14:08:04.589692Z,37.540435,-77.44224,84,beats per minute,,LOW
First Responder Heart Rate,first_responder_3,2020-05-19 14:08:04.589692Z,37.53709,-77.436605,112,beats per minute,,HIGH
First Responder Heart Rate,first_responder_4,2020-05-19 14:08:04.589692Z,37.53201,-77.42838,86,beats per minute,,LOW
First Responder Heart Rate,first_responder_5,2020-05-19 14:08:04.589692Z,37.527978,-77.41952,115,beats per minute,,HIGH
First Responder Heart Rate,first_responder_6,2020-05-19 14:08:04.589692Z,37.523721,-77.41441,80,beats per minute,,LOW
First Responder Heart Rate,first_responder_7,2020-05-19 14:08:04.589692Z,37.51875,-77.41055,103,beats per minute,,HIGH
First Responder Heart Rate,first_responder_8,2020-05-19 14:08:04.589692Z,37.524301,-77.434425,103,beats per minute,,HIGH
First Responder Heart Rate,first_responder_9,2020-05-19 14:08:04.589692Z,37.526175,-77.444295,89,beats per minute,,LOW
First Responder Heart Rate,first_responder_10,2020-05-19 14:08:04.589692Z,37.522594,-77.441505,87,beats per minute,,LOW
First Responder Heart Rate,first_responder_11,2020-05-19 14:08:04.589692Z,37.533151,-77.43501,112,beats per minute,,HIGH
First Responder Heart Rate,first_responder_12,2020-05-19 14:08:04.589692Z,37.533372,-77.42164,106,beats per minute,,HIGH
First Responder Heart Rate,first_responder_13,2020-05-19 14:08:04.589692Z,37.534902,-77.426466,89,beats per minute,,LOW
First Responder Heart Rate,first_responder_14,2020-05-19 14:08:04.589692Z,37.54275,-77.437115,95,beats per minute,,LOW
First Responder Heart Rate,first_responder_15,2020-05-19 14:08:04.589692Z,37.528038,-77.412959,115,beats per minute,,HIGH
First Responder Heart Rate,first_responder_16,2020-05-19 14:08:04.589692Z,37.53648,-77.414205,115,beats per minute,,HIGH
First Responder Heart Rate,first_responder_17,2020-05-19 14:08:04.589692Z,37.541063,-77.421365,109,beats per minute,,HIGH
First Responder Heart Rate,first_responder_18,2020-05-19 14:08:04.589692Z,37.543964,-77.431745,109,beats per minute,,HIGH
First Responder Heart Rate,first_responder_19,2020-05-19 14:08:04.589692Z,37.518307,-77.430945,83,beats per minute,,LOW
First Responder Heart Rate,first_responder_20,2020-05-19 14:08:04.589692Z,37.51708,-77.4399,120,beats per minute,,HIGH
First Responder Heart Rate,first_responder_1,2020-05-19 14:08:05.589692Z,37.544395,-77.4485,107,beats per minute,,HIGH
First Responder Heart Rate,first_responder_2,2020-05-19 14:08:05.589692Z,37.54043,-77.44223,120,beats per minute,,HIGH
First Responder Heart Rate,first_responder_3,2020-05-19 14:08:05.589692Z,37.53708,-77.43661,104,beats per minute,,HIGH
First Responder Heart Rate,first_responder_4,2020-05-19 14:08:05.589692Z,37.53202,-77.42836,115,beats per minute,,HIGH
First Responder Heart Rate,first_responder_5,2020-05-19 14:08:05.589692Z,37.527978,-77.41953,119,beats per minute,,HIGH
First Responder Heart Rate,first_responder_6,2020-05-19 14:08:05.589692Z,37.523721,-77.414415,93,beats per minute,,LOW
First Responder Heart Rate,first_responder_7,2020-05-19 14:08:05.589692Z,37.518755,-77.410565,97,beats per minute,,LOW
First Responder Heart Rate,first_responder_8,2020-05-19 14:08:05.589692Z,37.524291,-77.43441,102,beats per minute,,HIGH
First Responder Heart Rate,first_responder_9,2020-05-19 14:08:05.589692Z,37.526175,-77.444295,87,beats per minute,,LOW
First Responder Heart Rate,first_responder_10,2020-05-19 14:08:05.589692Z,37.522604,-77.44149,82,beats per minute,,LOW
First Responder Heart Rate,first_responder_11,2020-05-19 14:08:05.589692Z,37.533141,-77.43502,80,beats per minute,,LOW
First Responder Heart Rate,first_responder_12,2020-05-19 14:08:05.589692Z,37.533382,-77.42164,118,beats per minute,,HIGH
First Responder Heart Rate,first_responder_13,2020-05-19 14:08:05.589692Z,37.534902,-77.426476,105,beats per minute,,HIGH
First Responder Heart Rate,first_responder_14,2020-05-19 14:08:05.589692Z,37.54273,-77.43713,103,beats per minute,,HIGH
First Responder Heart Rate,first_responder_15,2020-05-19 14:08:05.589692Z,37.528038,-77.412959,81,beats per minute,,LOW
First Responder Heart Rate,first_responder_16,2020-05-19 14:08:05.589692Z,37.53648,-77.41421,92,beats per minute,,LOW
First Responder Heart Rate,first_responder_17,2020-05-19 14:08:05.589692Z,37.541073,-77.42138,107,beats per minute,,HIGH
First Responder Heart Rate,first_responder_18,2020-05-19 14:08:05.589692Z,37.543974,-77.431755,104,beats per minute,,HIGH
First Responder Heart Rate,first_responder_19,2020-05-19 14:08:05.589692Z,37.518307,-77.430945,104,beats per minute,,HIGH
First Responder Heart Rate,first_responder_20,2020-05-19 14:08:05.589692Z,37.51707,-77.439905,108,beats per minute,,HIGH
First Responder Heart Rate,first_responder_1,2020-05-19 14:08:06.589692Z,37.54439,-77.44849,120,beats per minute,,HIGH
First Responder Heart Rate,first_responder_2,2020-05-19 14:08:06.589692Z,37.54043,-77.442235,114,beats per minute,,HIGH
First Responder Heart Rate,first_responder_3,2020-05-19 14:08:06.589692Z,37.53708,-77.43662,81,beats per minute,,LOW
First Responder Heart Rate,first_responder_4,2020-05-19 14:08:06.589692Z,37.53203,-77.42836,94,beats per minute,,LOW
First Responder Heart Rate,first_responder_5,2020-05-19 14:08:06.589692Z,37.527983,-77.41953,117,beats per minute,,HIGH
First Responder Heart Rate,first_responder_6,2020-05-19 14:08:06.589692Z,37.523706,-77.414425,98,beats per minute,,LOW
First Responder Heart Rate,first_responder_7,2020-05-19 14:08:06.589692Z,37.518745,-77.41056,82,beats per minute,,LOW
First Responder Heart Rate,first_responder_8,2020-05-19 14:08:06.589692Z,37.524286,-77.434415,103,beats per minute,,HIGH
First Responder Heart Rate,first_responder_9,2020-05-19 14:08:06.589692Z,37.52616,-77.44429,118,beats per minute,,HIGH
First Responder Heart Rate,first_responder_10,2020-05-19 14:08:06.589692Z,37.522599,-77.44149,101,beats per minute,,HIGH
First Responder Heart Rate,first_responder_11,2020-05-19 14:08:06.589692Z,37.533141,-77.435025,84,beats per minute,,LOW
First Responder Heart Rate,first_responder_12,2020-05-19 14:08:06.589692Z,37.533387,-77.42162,115,beats per minute,,HIGH
First Responder Heart Rate,first_responder_13,2020-05-19 14:08:06.589692Z,37.534917,-77.426476,100,beats per minute,,HIGH
First Responder Heart Rate,first_responder_14,2020-05-19 14:08:06.589692Z,37.542735,-77.43711,85,beats per minute,,LOW
First Responder Heart Rate,first_responder_15,2020-05-19 14:08:06.589692Z,37.528033,-77.412969,115,beats per minute,,HIGH
First Responder Heart Rate,first_responder_16,2020-05-19 14:08:06.589692Z,37.53647,-77.414215,113,beats per minute,,HIGH
First Responder Heart Rate,first_responder_17,2020-05-19 14:08:06.589692Z,37.541078,-77.421375,106,beats per minute,,HIGH
First Responder Heart Rate,first_responder_18,2020-05-19 14:08:06.589692Z,37.543974,-77.431745,83,beats per minute,,LOW
First Responder Heart Rate,first_responder_19,2020-05-19 14:08:06.589692Z,37.518317,-77.43093,103,beats per minute,,HIGH
First Responder Heart Rate,first_responder_20,2020-05-19 14:08:06.589692Z,37.517075,-77.439905,87,beats per minute,,LOW
First Responder Heart Rate,first_responder_1,2020-05-19 14:08:07.589692Z,37.54435,-77.44851,93,beats per minute,,LOW
First Responder Heart Rate,first_responder_2,2020-05-19 14:08:07.589692Z,37.540435,-77.44224,105,beats per minute,,HIGH
First Responder Heart Rate,first_responder_3,2020-05-19 14:08:07.589692Z,37.53709,-77.4366,105,beats per minute,,HIGH
First Responder Heart Rate,first_responder_4,2020-05-19 14:08:07.589692Z,37.53203,-77.42838,104,beats per minute,,HIGH
First Responder Heart Rate,first_responder_5,2020-05-19 14:08:07.589692Z,37.527973,-77.41952,102,beats per minute,,HIGH
First Responder Heart Rate,first_responder_6,2020-05-19 14:08:07.589692Z,37.523716,-77.41443,117,beats per minute,,HIGH
First Responder Heart Rate,first_responder_7,2020-05-19 14:08:07.589692Z,37.518755,-77.41056,97,beats per minute,,LOW
First Responder Heart Rate,first_responder_8,2020-05-19 14:08:07.589692Z,37.524301,-77.434425,89,beats per minute,,LOW
First Responder Heart Rate,first_responder_9,2020-05-19 14:08:07.589692Z,37.526175,-77.444285,102,beats per minute,,HIGH
First Responder Heart Rate,first_responder_10,2020-05-19 14:08:07.589692Z,37.522594,-77.44149,92,beats per minute,,LOW
First Responder Heart Rate,first_responder_11,2020-05-19 14:08:07.589692Z,37.533156,-77.435025,112,beats per minute,,HIGH
First Responder Heart Rate,first_responder_12,2020-05-19 14:08:07.589692Z,37.533392,-77.42162,120,beats per minute,,HIGH
First Responder Heart Rate,first_responder_13,2020-05-19 14:08:07.589692Z,37.534902,-77.426481,114,beats per minute,,HIGH
First Responder Heart Rate,first_responder_14,2020-05-19 14:08:07.589692Z,37.54274,-77.43713,86,beats per minute,,LOW
First Responder Heart Rate,first_responder_15,2020-05-19 14:08:07.589692Z,37.528038,-77.412964,115,beats per minute,,HIGH
First Responder Heart Rate,first_responder_16,2020-05-19 14:08:07.589692Z,37.53649,-77.41422,83,beats per minute,,LOW
First Responder Heart Rate,first_responder_17,2020-05-19 14:08:07.589692Z,37.541083,-77.421365,119,beats per minute,,HIGH
First Responder Heart Rate,first_responder_18,2020-05-19 14:08:07.589692Z,37.543959,-77.431745,81,beats per minute,,LOW
First Responder Heart Rate,first_responder_19,2020-05-19 14:08:07.589692Z,37.518307,-77.43095,113,beats per minute,,HIGH
First Responder Heart Rate,first_responder_20,2020-05-19 14:08:07.589692Z,37.51707,-77.439915,109,beats per minute,,HIGH
First Responder Heart Rate,first_responder_1,2020-05-19 14:08:08.589692Z,37.544345,-77.448515,107,beats per minute,,HIGH
First Responder Heart Rate,first_responder_2,2020-05-19 14:08:08.589692Z,37.540435,-77.44222,101,beats per minute,,HIGH
First Responder Heart Rate,first_responder_3,2020-05-19 14:08:08.589692Z,37.53708,-77.43662,96,beats per minute,,LOW
First Responder Heart Rate,first_responder_4,2020-05-19 14:08:08.589692Z,37.53202,-77.42838,117,beats per minute,,HIGH
First Responder Heart Rate,first_responder_5,2020-05-19 14:08:08.589692Z,37.527978,-77.41952,94,beats per minute,,LOW
First Responder Heart Rate,first_responder_6,2020-05-19 14:08:08.589692Z,37.523716,-77.41442,104,beats per minute,,HIGH
First Responder Heart Rate,first_responder_7,2020-05-19 14:08:08.589692Z,37.518745,-77.41057,86,beats per minute,,LOW
First Responder Heart Rate,first_responder_8,2020-05-19 14:08:08.589692Z,37.524296,-77.43441,116,beats per minute,,HIGH
First Responder Heart Rate,first_responder_9,2020-05-19 14:08:08.589692Z,37.52616,-77.444295,111,beats per minute,,HIGH
First Responder Heart Rate,first_responder_10,2020-05-19 14:08:08.589692Z,37.522604,-77.44149,103,beats per minute,,HIGH
First Responder Heart Rate,first_responder_11,2020-05-19 14:08:08.589692Z,37.533156,-77.435015,93,beats per minute,,LOW
First Responder Heart Rate,first_responder_12,2020-05-19 14:08:08.589692Z,37.533377,-77.42164,97,beats per minute,,LOW
First Responder Heart Rate,first_responder_13,2020-05-19 14:08:08.589692Z,37.534922,-77.426471,96,beats per minute,,LOW
First Responder Heart Rate,first_responder_14,2020-05-19 14:08:08.589692Z,37.54275,-77.437115,82,beats per minute,,LOW
First Responder Heart Rate,first_responder_15,2020-05-19 14:08:08.589692Z,37.528028,-77.412964,103,beats per minute,,HIGH
First Responder Heart Rate,first_responder_16,2020-05-19 14:08:08.589692Z,37.536475,-77.41421,102,beats per minute,,HIGH
First Responder Heart Rate,first_responder_17,2020-05-19 14:08:08.589692Z,37.541078,-77.42138,105,beats per minute,,HIGH
First Responder Heart Rate,first_responder_18,2020-05-19 14:08:08.589692Z,37.543974,-77.43175,90,beats per minute,,LOW
First Responder Heart Rate,first_responder_19,2020-05-19 14:08:08.589692Z,37.518297,-77.430945,106,beats per minute,,HIGH
First Responder Heart Rate,first_responder_20,2020-05-19 14:08:08.589692Z,37.51707,-77.439915,108,beats per minute,,HIGH
First Responder Heart Rate,first_responder_1,2020-05-19 14:08:09.589692Z,37.544335,-77.448495,87,beats per minute,,LOW
First Responder Heart Rate,first_responder_2,2020-05-19 14:08:09.589692Z,37.54044,-77.442225,116,beats per minute,,HIGH
First Responder Heart Rate,first_responder_3,2020-05-19 14:08:09.589692Z,37.5371,-77.43662,100,beats per minute,,HIGH
First Responder Heart Rate,first_responder_4,2020-05-19 14:08:09.589692Z,37.532015,-77.42838,89,beats per minute,,LOW
First Responder Heart Rate,first_responder_5,2020-05-19 14:08:09.589692Z,37.527978,-77.41953,109,beats per minute,,HIGH
First Responder Heart Rate,first_responder_6,2020-05-19 14:08:09.589692Z,37.523721,-77.414425,99,beats per minute,,LOW
First Responder Heart Rate,first_responder_7,2020-05-19 14:08:09.589692Z,37.518755,-77.41056,118,beats per minute,,HIGH
First Responder Heart Rate,first_responder_8,2020-05-19 14:08:09.589692Z,37.524296,-77.434415,84,beats per minute,,LOW
First Responder Heart Rate,first_responder_9,2020-05-19 14:08:09.589692Z,37.52616,-77.44428,88,beats per minute,,LOW
First Responder Heart Rate,first_responder_10,2020-05-19 14:08:09.589692Z,37.522594,-77.441495,97,beats per minute,,LOW
First Responder Heart Rate,first_responder_11,2020-05-19 14:08:09.589692Z,37.533146,-77.435015,98,beats per minute,,LOW
First Responder Heart Rate,first_responder_12,2020-05-19 14:08:09.589692Z,37.533382,-77.421625,114,beats per minute,,HIGH
First Responder Heart Rate,first_responder_13,2020-05-19 14:08:09.589692Z,37.534902,-77.426471,87,beats per minute,,LOW
First Responder Heart Rate,first_responder_14,2020-05-19 14:08:09.589692Z,37.54275,-77.43712,106,beats per minute,,HIGH
First Responder Heart Rate,first_responder_15,2020-05-19 14:08:09.589692Z,37.528028,-77.412969,111,beats per minute,,HIGH
First Responder Heart Rate,first_responder_16,2020-05-19 14:08:09.589692Z,37.53648,-77.41422,88,beats per minute,,LOW
First Responder Heart Rate,first_responder_17,2020-05-19 14:08:09.589692Z,37.541078,-77.421375,97,beats per minute,,LOW
First Responder Heart Rate,first_responder_18,2020-05-19 14:08:09.589692Z,37.543974,-77.431765,92,beats per minute,,LOW
First Responder Heart Rate,first_responder_19,2020-05-19 14:08:09.589692Z,37.518312,-77.43095,105,beats per minute,,HIGH
First Responder Heart Rate,first_responder_20,2020-05-19 14:08:09.589692Z,37.51708,-77.439905,80,beats per minute,,LOW
First Responder Heart Rate,first_responder_1,2020-05-19 14:08:10.589692Z,37.544365,-77.4485,88,beats per minute,,LOW
First Responder Heart Rate,first_responder_2,2020-05-19 14:08:10.589692Z,37.540435,-77.44222,100,beats per minute,,HIGH
First Responder Heart Rate,first_responder_3,2020-05-19 14:08:10.589692Z,37.53708,-77.436615,96,beats per minute,,LOW
First Responder Heart Rate,first_responder_4,2020-05-19 14:08:10.589692Z,37.53201,-77.42836,92,beats per minute,,LOW
First Responder Heart Rate,first_responder_5,2020-05-19 14:08:10.589692Z,37.527968,-77.419515,83,beats per minute,,LOW
First Responder Heart Rate,first_responder_6,2020-05-19 14:08:10.589692Z,37.523721,-77.414415,120,beats per minute,,HIGH
First Responder Heart Rate,first_responder_7,2020-05-19 14:08:10.589692Z,37.518745,-77.410565,81,beats per minute,,LOW
First Responder Heart Rate,first_responder_8,2020-05-19 14:08:10.589692Z,37.524296,-77.434415,98,beats per minute,,LOW
First Responder Heart Rate,first_responder_9,2020-05-19 14:08:10.589692Z,37.52616,-77.444285,97,beats per minute,,LOW
First Responder Heart Rate,first_responder_10,2020-05-19 14:08:10.589692Z,37.522584,-77.4415,85,beats per minute,,LOW
First Responder Heart Rate,first_responder_11,2020-05-19 14:08:10.589692Z,37.533146,-77.43503,84,beats per minute,,LOW
First Responder Heart Rate,first_responder_12,2020-05-19 14:08:10.589692Z,37.533387,-77.421635,103,beats per minute,,HIGH
First Responder Heart Rate,first_responder_13,2020-05-19 14:08:10.589692Z,37.534922,-77.426476,90,beats per minute,,LOW
First Responder Heart Rate,first_responder_14,2020-05-19 14:08:10.589692Z,37.54274,-77.43711,90,beats per minute,,LOW
First Responder Heart Rate,first_responder_15,2020-05-19 14:08:10.589692Z,37.528043,-77.412974,104,beats per minute,,HIGH
First Responder Heart Rate,first_responder_16,2020-05-19 14:08:10.589692Z,37.53647,-77.414205,101,beats per minute,,HIGH
First Responder Heart Rate,first_responder_17,2020-05-19 14:08:10.589692Z,37.541063,-77.421365,93,beats per minute,,LOW
First Responder Heart Rate,first_responder_18,2020-05-19 14:08:10.589692Z,37.543974,-77.43175,117,beats per minute,,HIGH
First Responder Heart Rate,first_responder_19,2020-05-19 14:08:10.589692Z,37.518317,-77.43095,117,beats per minute,,HIGH
